station_name	id	station_id	line_cd	pref_cd	pref	post	add	lon	lat	MESH_CODES	suumoEkiCode	comment	line_num	rent_oneRoom	rent_1K	rent_1LDK	rent_2LDK	rent_3LDK	park_area	water_depth	pachinko	sexShop	supermarket_num	landPrice	access	population	park	flood	security	supermarket	livable
子安	5756	2700122	27001	14	kanagawa	221-0021	横浜市神奈川区子安通１-４６	139.644965	35.484556	[5339156044, 5339156132, 5339156133, 5339156134, 5339156141, 5339156142, 5339156143, 5339156144, 5339156233, 5339156234, 5339157021, 5339157022, 5339157023, 5339157024, 5339157032, 5339157034, 5339157041, 5339157042, 5339157043, 5339157044, 5339157111, 5339157112, 5339157113, 5339157114, 5339157121, 5339157122, 5339157123, 5339157124, 5339157131, 5339157132, 5339157133, 5339157134, 5339157141, 5339157142, 5339157143, 5339157144, 5339157211, 5339157212, 5339157213, 5339157214, 5339157223, 5339157231, 5339157232, 5339157233, 5339157234, 5339157241, 5339157243, 5339157244, 5339158012, 5339158014, 5339158021, 5339158022, 5339158023, 5339158024, 5339158032, 5339158041, 5339158042, 5339158043, 5339158044, 5339158111, 5339158112, 5339158113, 5339158114, 5339158121, 5339158122, 5339158123, 5339158124, 5339158131, 5339158132, 5339158133, 5339158134, 5339158141, 5339158142, 5339158143, 5339158144, 5339158211, 5339158212, 5339158213, 5339158214, 5339158221, 5339158222, 5339158223, 5339158224, 5339158231, 5339158232, 5339158233, 5339158234, 5339158241, 5339158243, 5339159021, 5339159022, 5339159024, 5339159111, 5339159112, 5339159113, 5339159114, 5339159121, 5339159122, 5339159123, 5339159124, 5339159131, 5339159132, 5339159141, 5339159142, 5339159211, 5339159212, 5339159213, 5339159214, 5339159221, 5339159231]	15450		1	5.9	6.6	9.6	11.8	13.9	139574	0.0	8	0	10	56.349582100000006	39.436619718309856	60.58642915533425	51.508322500000006	100.0	89.47368420000001	40.824829	100.0
神奈川新町	5757	2700123	27001	14	kanagawa	221-0041	横浜市神奈川区亀住町１９-１	139.640152	35.481559	[5339156023, 5339156024, 5339156032, 5339156033, 5339156034, 5339156041, 5339156042, 5339156043, 5339156044, 5339156113, 5339156114, 5339156123, 5339156131, 5339156132, 5339156133, 5339156134, 5339156141, 5339156142, 5339156143, 5339156144, 5339156231, 5339156233, 5339157011, 5339157012, 5339157013, 5339157014, 5339157021, 5339157022, 5339157023, 5339157024, 5339157031, 5339157032, 5339157033, 5339157034, 5339157041, 5339157042, 5339157043, 5339157044, 5339157111, 5339157112, 5339157113, 5339157114, 5339157121, 5339157122, 5339157123, 5339157124, 5339157131, 5339157132, 5339157133, 5339157134, 5339157141, 5339157142, 5339157143, 5339157144, 5339157211, 5339157212, 5339157213, 5339157214, 5339157231, 5339157232, 5339157233, 5339157234, 5339158011, 5339158012, 5339158013, 5339158014, 5339158021, 5339158022, 5339158023, 5339158024, 5339158031, 5339158032, 5339158034, 5339158041, 5339158042, 5339158043, 5339158044, 5339158111, 5339158112, 5339158113, 5339158114, 5339158121, 5339158122, 5339158123, 5339158124, 5339158131, 5339158132, 5339158133, 5339158134, 5339158141, 5339158142, 5339158143, 5339158144, 5339158211, 5339158212, 5339158213, 5339158214, 5339158231, 5339158233, 5339159021, 5339159022, 5339159111, 5339159112, 5339159113, 5339159114, 5339159121, 5339159122]	08640		1	6.1	6.8	9.7	11.9	14	148458	0.0	11	1	12	55.32135602	39.436619718309856	59.85395595316106	52.3090914	100.0	84.6929825	44.721359500000005	100.0
仲木戸	5758	2700124	27001	14	kanagawa	221-0044	横浜市神奈川区東神奈川１-１１-５	139.634669	35.477412	[5339146922, 5339146924, 5339146941, 5339146942, 5339146943, 5339146944, 5339147921, 5339147922, 5339147923, 5339147924, 5339147941, 5339147942, 5339147943, 5339147944, 5339148922, 5339148924, 5339155034, 5339155043, 5339155044, 5339155133, 5339155134, 5339156011, 5339156012, 5339156013, 5339156014, 5339156021, 5339156022, 5339156023, 5339156024, 5339156031, 5339156032, 5339156033, 5339156034, 5339156041, 5339156042, 5339156043, 5339156044, 5339156111, 5339156112, 5339156113, 5339156114, 5339156121, 5339156123, 5339156131, 5339156132, 5339156133, 5339156134, 5339156141, 5339156142, 5339156143, 5339156144, 5339157011, 5339157012, 5339157013, 5339157014, 5339157021, 5339157022, 5339157023, 5339157024, 5339157031, 5339157032, 5339157033, 5339157034, 5339157041, 5339157042, 5339157043, 5339157044, 5339157111, 5339157112, 5339157113, 5339157114, 5339157121, 5339157122, 5339157123, 5339157124, 5339157131, 5339157132, 5339157133, 5339157134, 5339157141, 5339157142, 5339157143, 5339157144, 5339158011, 5339158012, 5339158013, 5339158014, 5339158021, 5339158022, 5339158023, 5339158024, 5339158031, 5339158032, 5339158041, 5339158042, 5339158043, 5339158044, 5339158111, 5339158112, 5339158113, 5339158114, 5339158121, 5339158122, 5339158123, 5339158131, 5339158132]	00000		1	4.5	不明	不明	不明	不明	145528	0.0	19	6	17	75.90361445999999	39.436619718309856	58.50952104083722	52.049063	100.0	70.0	53.22906470000001	0.0
神奈川	5759	2700125	27001	14	kanagawa	221-0057	横浜市神奈川区青木町１-１	139.627364	35.471304	[5339145914, 5339145921, 5339145922, 5339145923, 5339145924, 5339145931, 5339145932, 5339145933, 5339145934, 5339145941, 5339145942, 5339145943, 5339145944, 5339146842, 5339146911, 5339146912, 5339146913, 5339146914, 5339146921, 5339146922, 5339146923, 5339146924, 5339146931, 5339146932, 5339146933, 5339146934, 5339146941, 5339146942, 5339146943, 5339146944, 5339147911, 5339147912, 5339147913, 5339147914, 5339147921, 5339147922, 5339147923, 5339147924, 5339147932, 5339147941, 5339147942, 5339147943, 5339147944, 5339148922, 5339155011, 5339155012, 5339155013, 5339155014, 5339155021, 5339155023, 5339155024, 5339155031, 5339155032, 5339155033, 5339155034, 5339155041, 5339155042, 5339155043, 5339155044, 5339155131, 5339155133, 5339155134, 5339156011, 5339156012, 5339156013, 5339156014, 5339156021, 5339156022, 5339156023, 5339156024, 5339156031, 5339156032, 5339156033, 5339156034, 5339156041, 5339156042, 5339156043, 5339156044, 5339156111, 5339156112, 5339156113, 5339156114, 5339156131, 5339156132, 5339156133, 5339156134, 5339157011, 5339157012, 5339157013, 5339157014, 5339157021, 5339157022, 5339157023, 5339157024, 5339157031, 5339157032, 5339157033, 5339157034, 5339157041, 5339157042, 5339157043, 5339157044, 5339157111, 5339157112, 5339157113, 5339157131, 5339158011, 5339158012]	08630		1	6.6	7.5	11.3	14.2	16.9	165104	3.0	14	7	45	48.34131929	38.02816901408452	57.785999732120594	53.7174853	82.7845602	75.745614	86.60254040000001	100.0
戸部	5761	2700127	27001	14	kanagawa	220-0041	横浜市西区戸部本町４８-１１	139.61956	35.456631	[5339143842, 5339143843, 5339143844, 5339143913, 5339143914, 5339143923, 5339143924, 5339143931, 5339143932, 5339143933, 5339143934, 5339143941, 5339143942, 5339143943, 5339143944, 5339144812, 5339144814, 5339144821, 5339144822, 5339144823, 5339144824, 5339144832, 5339144834, 5339144841, 5339144842, 5339144843, 5339144844, 5339144911, 5339144912, 5339144913, 5339144914, 5339144921, 5339144922, 5339144923, 5339144924, 5339144931, 5339144932, 5339144933, 5339144934, 5339144941, 5339144942, 5339144943, 5339144944, 5339145812, 5339145814, 5339145821, 5339145822, 5339145823, 5339145824, 5339145841, 5339145842, 5339145843, 5339145844, 5339145911, 5339145912, 5339145913, 5339145914, 5339145921, 5339145922, 5339145923, 5339145924, 5339145931, 5339145932, 5339145933, 5339145934, 5339145941, 5339145942, 5339145943, 5339145944, 5339146822, 5339146911, 5339146912, 5339146914, 5339146921, 5339146922, 5339146923, 5339153013, 5339153031, 5339153032, 5339153033, 5339153034, 5339153043, 5339154011, 5339154012, 5339154013, 5339154014, 5339154021, 5339154023, 5339154031, 5339154032, 5339154033, 5339154034, 5339154041, 5339154042, 5339154043, 5339154044, 5339155011, 5339155012, 5339155013, 5339155014, 5339155021, 5339155023, 5339155031, 5339155032, 5339155033, 5339155034, 5339155041, 5339156011]	26340		1	6.1	6.9	10.5	13.2	15.7	262710	3.0	28	7	25	52.615306159999996	38.02816901408452	62.618145409108116	60.3316811	84.5885825	57.32456139999999	64.5497224	100.0
日ノ出町	5762	2700128	27001	14	kanagawa	231-0066	横浜市中区日ノ出町１-３１	139.626696	35.445524	[5339141944, 5339142914, 5339142921, 5339142922, 5339142923, 5339142924, 5339142931, 5339142932, 5339142933, 5339142934, 5339142941, 5339142942, 5339142943, 5339142944, 5339143822, 5339143824, 5339143842, 5339143844, 5339143911, 5339143912, 5339143913, 5339143914, 5339143921, 5339143922, 5339143923, 5339143924, 5339143931, 5339143932, 5339143933, 5339143934, 5339143941, 5339143942, 5339143943, 5339143944, 5339144911, 5339144912, 5339144913, 5339144914, 5339144921, 5339144922, 5339144923, 5339144924, 5339144932, 5339144941, 5339144942, 5339144943, 5339144944, 5339151033, 5339151034, 5339152011, 5339152012, 5339152013, 5339152014, 5339152021, 5339152022, 5339152023, 5339152024, 5339152031, 5339152032, 5339152033, 5339152034, 5339152041, 5339152042, 5339152043, 5339152044, 5339152131, 5339152133, 5339153011, 5339153012, 5339153013, 5339153014, 5339153021, 5339153022, 5339153023, 5339153024, 5339153031, 5339153032, 5339153033, 5339153034, 5339153041, 5339153042, 5339153043, 5339153044, 5339153111, 5339153112, 5339153113, 5339153114, 5339153131, 5339153132, 5339153133, 5339153134, 5339154011, 5339154012, 5339154013, 5339154014, 5339154021, 5339154022, 5339154023, 5339154024, 5339154031, 5339154032, 5339154033, 5339154034, 5339154041, 5339154042, 5339154043, 5339154111, 5339154113]	32970		1	6.3	7.1	10.7	13.4	15.9	311821	0.0	21	60	46	51.368650560000006	38.02816901408452	71.97872757694807	62.9727436	100.0	22.368421100000003	87.5595036	100.0
黄金町	5763	2700129	27001	14	kanagawa	232-0005	横浜市南区白金町１-１	139.62246	35.439694	[5339141842, 5339141844, 5339141913, 5339141914, 5339141923, 5339141924, 5339141931, 5339141932, 5339141933, 5339141934, 5339141941, 5339141942, 5339141943, 5339141944, 5339142821, 5339142822, 5339142823, 5339142824, 5339142841, 5339142842, 5339142843, 5339142844, 5339142911, 5339142912, 5339142913, 5339142914, 5339142921, 5339142922, 5339142923, 5339142924, 5339142931, 5339142932, 5339142933, 5339142934, 5339142941, 5339142942, 5339142943, 5339142944, 5339143821, 5339143822, 5339143823, 5339143824, 5339143842, 5339143844, 5339143911, 5339143912, 5339143913, 5339143914, 5339143921, 5339143922, 5339143923, 5339143924, 5339143931, 5339143932, 5339143933, 5339143934, 5339143941, 5339143942, 5339143943, 5339143944, 5339144911, 5339144912, 5339144921, 5339144922, 5339144924, 5339151013, 5339151014, 5339151031, 5339151032, 5339151033, 5339151034, 5339151041, 5339151043, 5339151044, 5339152011, 5339152012, 5339152013, 5339152014, 5339152021, 5339152022, 5339152023, 5339152024, 5339152031, 5339152032, 5339152033, 5339152034, 5339152041, 5339152042, 5339152043, 5339152044, 5339153011, 5339153012, 5339153013, 5339153014, 5339153021, 5339153022, 5339153023, 5339153024, 5339153031, 5339153032, 5339153033, 5339153034, 5339153041, 5339153042, 5339153043, 5339154011, 5339154012]	14570		1	5.8	6.5	9.4	11.6	13.7	253310	0.0	22	60	45	57.19133943	38.02816901408452	70.49199420704	59.7846043	100.0	21.0526316	86.60254040000001	100.0
南太田	5764	2700130	27001	14	kanagawa	232-0006	横浜市南区南太田１-２５-１	139.613408	35.436923	[5339140844, 5339140933, 5339140934, 5339141744, 5339141812, 5339141813, 5339141814, 5339141821, 5339141822, 5339141823, 5339141824, 5339141831, 5339141832, 5339141833, 5339141834, 5339141841, 5339141842, 5339141843, 5339141844, 5339141911, 5339141912, 5339141913, 5339141914, 5339141921, 5339141923, 5339141924, 5339141931, 5339141932, 5339141933, 5339141934, 5339141941, 5339141942, 5339141943, 5339141944, 5339142722, 5339142724, 5339142742, 5339142744, 5339142811, 5339142812, 5339142813, 5339142814, 5339142821, 5339142822, 5339142823, 5339142824, 5339142831, 5339142832, 5339142833, 5339142834, 5339142841, 5339142842, 5339142843, 5339142844, 5339142911, 5339142912, 5339142913, 5339142914, 5339142921, 5339142922, 5339142923, 5339142924, 5339142931, 5339142932, 5339142933, 5339142934, 5339142941, 5339142942, 5339142943, 5339142944, 5339143811, 5339143812, 5339143813, 5339143814, 5339143821, 5339143822, 5339143823, 5339143824, 5339143832, 5339143841, 5339143842, 5339143843, 5339143844, 5339143911, 5339143912, 5339143913, 5339143914, 5339143921, 5339143922, 5339143923, 5339143924, 5339143931, 5339143932, 5339143933, 5339143934, 5339143941, 5339143942, 5339143943, 5339151031, 5339151033, 5339152011, 5339152013, 5339152014, 5339152031, 5339152032, 5339152033, 5339153011, 5339153013]	37370		1	5.8	6.4	8.9	10.8	12.6	331471	0.0	20	12	17	58.95460875999999	36.61971830985917	67.56364273330568	63.942212600000005	100.0	63.684210500000006	53.22906470000001	100.0
井土ヶ谷	5765	2700131	27001	14	kanagawa	232-0052	横浜市南区井土ケ谷中町	139.60061	35.433895	[5339140734, 5339140741, 5339140742, 5339140743, 5339140744, 5339140831, 5339140832, 5339140833, 5339140834, 5339140841, 5339140843, 5339140844, 5339141624, 5339141642, 5339141644, 5339141711, 5339141712, 5339141713, 5339141714, 5339141721, 5339141722, 5339141723, 5339141724, 5339141731, 5339141732, 5339141733, 5339141734, 5339141741, 5339141742, 5339141743, 5339141744, 5339141811, 5339141812, 5339141813, 5339141814, 5339141821, 5339141822, 5339141823, 5339141824, 5339141831, 5339141832, 5339141833, 5339141834, 5339141841, 5339141842, 5339141843, 5339141844, 5339141913, 5339141931, 5339141933, 5339142622, 5339142624, 5339142642, 5339142711, 5339142712, 5339142713, 5339142714, 5339142721, 5339142722, 5339142723, 5339142724, 5339142731, 5339142732, 5339142733, 5339142734, 5339142741, 5339142742, 5339142743, 5339142744, 5339142811, 5339142812, 5339142813, 5339142814, 5339142821, 5339142822, 5339142823, 5339142824, 5339142831, 5339142832, 5339142833, 5339142834, 5339142841, 5339142842, 5339142843, 5339142844, 5339142911, 5339142913, 5339142931, 5339142933, 5339143711, 5339143712, 5339143714, 5339143721, 5339143722, 5339143723, 5339143724, 5339143742, 5339143811, 5339143812, 5339143813, 5339143814, 5339143821, 5339143822, 5339143823, 5339143831, 5339143832]	03190		1	5.5	6.1	8.4	10.2	11.9	265419	0.0	8	0	8	61.430513639999994	36.61971830985917	57.473432291518264	60.486614599999996	100.0	89.47368420000001	36.5148372	100.0
弘明寺	5766	2700132	27001	14	kanagawa	232-0067	横浜市南区弘明寺町267	139.596791	35.42437	[5339049644, 5339049714, 5339049723, 5339049724, 5339049731, 5339049732, 5339049733, 5339049734, 5339049741, 5339049742, 5339049743, 5339049744, 5339049813, 5339049831, 5339049832, 5339049833, 5339049834, 5339049843, 5339140621, 5339140622, 5339140623, 5339140624, 5339140641, 5339140642, 5339140643, 5339140644, 5339140711, 5339140712, 5339140713, 5339140714, 5339140721, 5339140722, 5339140723, 5339140724, 5339140731, 5339140732, 5339140733, 5339140734, 5339140741, 5339140742, 5339140743, 5339140744, 5339140811, 5339140812, 5339140813, 5339140814, 5339140821, 5339140822, 5339140823, 5339140824, 5339140831, 5339140832, 5339140833, 5339140834, 5339140841, 5339140842, 5339140843, 5339140844, 5339141621, 5339141622, 5339141623, 5339141624, 5339141641, 5339141642, 5339141644, 5339141711, 5339141712, 5339141713, 5339141714, 5339141721, 5339141722, 5339141723, 5339141724, 5339141731, 5339141732, 5339141733, 5339141734, 5339141741, 5339141742, 5339141743, 5339141744, 5339141811, 5339141812, 5339141813, 5339141814, 5339141821, 5339141822, 5339141823, 5339141824, 5339141831, 5339141832, 5339141833, 5339141834, 5339141841, 5339141842, 5339141843, 5339142622, 5339142711, 5339142712, 5339142714, 5339142721, 5339142722, 5339142723, 5339142724, 5339142811, 5339142812, 5339142813, 5339142821]	12910		1	5.7	6.2	8.5	10.2	11.8	165388	0.0	11	0	11	60.73528442	36.61971830985917	58.08578486461048	53.7405707	100.0	85.52631579999999	42.8174419	100.0
上大岡	5767	2700133	27001	14	kanagawa	233-0002	横浜市港南区上大岡西１-６-１	139.596552	35.409418	[5339047732, 5339047733, 5339047734, 5339047741, 5339047742, 5339047743, 5339047744, 5339047831, 5339047833, 5339047834, 5339048622, 5339048623, 5339048624, 5339048641, 5339048642, 5339048643, 5339048644, 5339048711, 5339048712, 5339048713, 5339048714, 5339048721, 5339048722, 5339048723, 5339048724, 5339048731, 5339048732, 5339048733, 5339048734, 5339048741, 5339048742, 5339048743, 5339048744, 5339048811, 5339048812, 5339048813, 5339048814, 5339048821, 5339048823, 5339048824, 5339048831, 5339048832, 5339048833, 5339048834, 5339048841, 5339048842, 5339048843, 5339048844, 5339049621, 5339049622, 5339049623, 5339049624, 5339049641, 5339049642, 5339049643, 5339049644, 5339049711, 5339049712, 5339049713, 5339049714, 5339049721, 5339049722, 5339049723, 5339049724, 5339049731, 5339049732, 5339049733, 5339049734, 5339049741, 5339049742, 5339049743, 5339049744, 5339049811, 5339049812, 5339049813, 5339049814, 5339049821, 5339049822, 5339049823, 5339049824, 5339049831, 5339049832, 5339049833, 5339049834, 5339049841, 5339049842, 5339049843, 5339049844, 5339140622, 5339140711, 5339140712, 5339140713, 5339140714, 5339140721, 5339140722, 5339140723, 5339140724, 5339140732, 5339140741, 5339140742, 5339140811, 5339140812, 5339140813, 5339140814, 5339140821, 5339140831]	09090	駅周辺は商業施設が充実しているが、少し離れると閑静な住宅街が広がっており、ちょうどいい都会。再開発地域ではないので、道が狭くゴミゴミした感じがある。	2	5.4	6	8.5	10.4	12.2	292055	0.0	10	2	18	61.44791997	42.25352112676056	55.14402119718511	61.950160600000004	100.0	85.17543859999999	54.77225579999999	100.0
屏風浦	5768	2700134	27001	14	kanagawa	235-0023	横浜市磯子区森３-１８-６	139.610387	35.394176	[5339045834, 5339045843, 5339045844, 5339045933, 5339045934, 5339046724, 5339046742, 5339046743, 5339046744, 5339046811, 5339046812, 5339046813, 5339046814, 5339046821, 5339046822, 5339046823, 5339046824, 5339046831, 5339046832, 5339046833, 5339046834, 5339046841, 5339046842, 5339046843, 5339046844, 5339046911, 5339046912, 5339046913, 5339046914, 5339046921, 5339046923, 5339046924, 5339046931, 5339046932, 5339046933, 5339046934, 5339046941, 5339046942, 5339046943, 5339046944, 5339047721, 5339047722, 5339047723, 5339047724, 5339047741, 5339047742, 5339047743, 5339047744, 5339047811, 5339047812, 5339047813, 5339047814, 5339047821, 5339047822, 5339047823, 5339047824, 5339047831, 5339047832, 5339047833, 5339047834, 5339047841, 5339047842, 5339047843, 5339047844, 5339047911, 5339047912, 5339047913, 5339047914, 5339047921, 5339047922, 5339047923, 5339047924, 5339047931, 5339047932, 5339047933, 5339047934, 5339047941, 5339047942, 5339047943, 5339047944, 5339048722, 5339048724, 5339048811, 5339048812, 5339048813, 5339048814, 5339048821, 5339048822, 5339048823, 5339048824, 5339048831, 5339048832, 5339048841, 5339048842, 5339048843, 5339048844, 5339048911, 5339048912, 5339048913, 5339048914, 5339048921, 5339048922, 5339048923, 5339048931, 5339048932, 5339048933, 5339057011, 5339057013, 5339057031]	33140		1	5.1	5.7	8.2	10.1	11.9	282588	0.0	10	0	7	63.317903380000004	35.211267605633815	50.22308327872589	61.4419095	100.0	86.8421053	34.156502599999996	100.0
杉田	5769	2700135	27001	14	kanagawa	235-0033	横浜市磯子区杉田２-１-９	139.615734	35.383796	[5339044834, 5339044842, 5339044843, 5339044844, 5339044931, 5339044932, 5339044933, 5339044934, 5339044941, 5339044942, 5339044943, 5339044944, 5339045812, 5339045813, 5339045814, 5339045821, 5339045822, 5339045823, 5339045824, 5339045831, 5339045832, 5339045833, 5339045834, 5339045841, 5339045842, 5339045843, 5339045844, 5339045911, 5339045912, 5339045913, 5339045914, 5339045921, 5339045922, 5339045923, 5339045924, 5339045931, 5339045932, 5339045933, 5339045934, 5339045941, 5339045942, 5339045943, 5339045944, 5339046811, 5339046812, 5339046813, 5339046814, 5339046821, 5339046822, 5339046823, 5339046824, 5339046831, 5339046832, 5339046833, 5339046834, 5339046841, 5339046842, 5339046843, 5339046844, 5339046911, 5339046912, 5339046913, 5339046914, 5339046921, 5339046922, 5339046923, 5339046924, 5339046931, 5339046932, 5339046933, 5339046934, 5339046941, 5339046942, 5339046943, 5339046944, 5339047812, 5339047821, 5339047822, 5339047823, 5339047824, 5339047911, 5339047912, 5339047913, 5339047914, 5339047921, 5339047922, 5339047923, 5339047924, 5339047931, 5339047932, 5339054033, 5339055011, 5339055013, 5339055014, 5339055031, 5339055032, 5339055033, 5339055034, 5339056011, 5339056012, 5339056013, 5339056014, 5339056031, 5339056032, 5339056033, 5339056034, 5339057011]	20580		1	5.2	5.7	7.9	9.5	11	118378	0.0	5	0	17	64.23941539	35.211267605633815	44.79449221781079	49.4303886	100.0	93.4210526	53.22906470000001	100.0
京急富岡	5770	2700136	27001	14	kanagawa	236-0052	横浜市金沢区富岡西７-１-１	139.629772	35.366743	[5339042942, 5339042943, 5339042944, 5339043912, 5339043914, 5339043921, 5339043922, 5339043923, 5339043924, 5339043931, 5339043932, 5339043933, 5339043934, 5339043941, 5339043942, 5339043943, 5339043944, 5339044911, 5339044912, 5339044913, 5339044914, 5339044921, 5339044922, 5339044923, 5339044924, 5339044932, 5339044934, 5339044941, 5339044942, 5339044943, 5339044944, 5339045921, 5339045922, 5339045924, 5339052031, 5339052032, 5339052033, 5339052034, 5339052041, 5339052042, 5339052043, 5339052044, 5339052133, 5339053011, 5339053012, 5339053013, 5339053014, 5339053021, 5339053022, 5339053023, 5339053024, 5339053031, 5339053032, 5339053033, 5339053034, 5339053041, 5339053042, 5339053043, 5339053044, 5339053111, 5339053112, 5339053113, 5339053114, 5339053131, 5339053132, 5339053133, 5339053134, 5339053141, 5339053143, 5339054011, 5339054012, 5339054013, 5339054014, 5339054021, 5339054022, 5339054023, 5339054024, 5339054031, 5339054032, 5339054033, 5339054034, 5339054041, 5339054042, 5339054043, 5339054044, 5339054111, 5339054112, 5339054113, 5339054114, 5339054121, 5339054123, 5339054131, 5339054132, 5339054133, 5339054134, 5339055011, 5339055012, 5339055013, 5339055014, 5339055021, 5339055022, 5339055023, 5339055024, 5339055032, 5339055111]	13470		1	4.3	4.7	6.7	8.1	9.5	878763	0.0	1	0	8	70.95608056	35.211267605633815	39.99265699994978	81.5913682	100.0	98.6842105	36.5148372	100.0
能見台	5771	2700137	27001	14	kanagawa	236-0053	横浜市金沢区能見台通２-１	139.629233	35.360528	[5339041944, 5339042914, 5339042921, 5339042922, 5339042923, 5339042924, 5339042931, 5339042932, 5339042933, 5339042934, 5339042941, 5339042942, 5339042943, 5339042944, 5339043911, 5339043912, 5339043913, 5339043914, 5339043921, 5339043922, 5339043923, 5339043924, 5339043931, 5339043932, 5339043933, 5339043934, 5339043941, 5339043942, 5339043943, 5339043944, 5339044912, 5339044921, 5339044922, 5339044923, 5339044924, 5339044941, 5339044942, 5339051033, 5339051034, 5339051043, 5339051044, 5339052011, 5339052012, 5339052013, 5339052014, 5339052021, 5339052022, 5339052023, 5339052024, 5339052031, 5339052032, 5339052033, 5339052034, 5339052041, 5339052042, 5339052043, 5339052044, 5339052111, 5339052113, 5339052114, 5339052131, 5339052132, 5339052133, 5339052134, 5339053011, 5339053012, 5339053013, 5339053014, 5339053021, 5339053022, 5339053023, 5339053024, 5339053031, 5339053032, 5339053033, 5339053034, 5339053041, 5339053042, 5339053043, 5339053044, 5339053111, 5339053112, 5339053113, 5339053114, 5339053121, 5339053123, 5339053131, 5339053132, 5339053133, 5339053134, 5339053141, 5339054011, 5339054012, 5339054013, 5339054014, 5339054021, 5339054022, 5339054023, 5339054024, 5339054031, 5339054032, 5339054034, 5339054041, 5339054042, 5339054111, 5339054112, 5339054113]	29940		1	4.4	4.9	7.3	9	10.7	770929	0.0	1	0	7	68.56948343	35.211267605633815	39.39688310208268	78.96413290000001	100.0	98.6842105	34.156502599999996	100.0
金沢文庫	5772	2700138	27001	14	kanagawa	236-0016	横浜市金沢区谷津町３８４	139.621606	35.342966	[5239749932, 5239749933, 5239749934, 5239749941, 5239749942, 5239749943, 5239749944, 5239759031, 5239759033, 5239759034, 5339040822, 5339040823, 5339040824, 5339040841, 5339040842, 5339040843, 5339040844, 5339040911, 5339040912, 5339040913, 5339040914, 5339040921, 5339040922, 5339040923, 5339040924, 5339040931, 5339040932, 5339040933, 5339040934, 5339040941, 5339040942, 5339040943, 5339040944, 5339041821, 5339041822, 5339041823, 5339041824, 5339041841, 5339041842, 5339041843, 5339041844, 5339041911, 5339041912, 5339041913, 5339041914, 5339041921, 5339041922, 5339041923, 5339041924, 5339041931, 5339041932, 5339041933, 5339041934, 5339041941, 5339041942, 5339041943, 5339041944, 5339042822, 5339042824, 5339042911, 5339042912, 5339042913, 5339042914, 5339042921, 5339042922, 5339042923, 5339042924, 5339042932, 5339042941, 5339042942, 5339050011, 5339050012, 5339050013, 5339050014, 5339050021, 5339050023, 5339050024, 5339050031, 5339050032, 5339050033, 5339050034, 5339050041, 5339050042, 5339050043, 5339050044, 5339051011, 5339051012, 5339051013, 5339051014, 5339051021, 5339051022, 5339051023, 5339051024, 5339051031, 5339051032, 5339051033, 5339051034, 5339051041, 5339051042, 5339051043, 5339051044, 5339052011, 5339052012, 5339052013, 5339052014, 5339052021, 5339052031]	08660		1	5.2	5.7	7.8	9.4	10.9	895874	0.0	4	0	6	64.45784490999999	33.80281690140846	40.31230474254013	81.985681	100.0	94.73684209999999	31.6227766	100.0
金沢八景	5773	2700139	27001	14	kanagawa	236-0027	横浜市金沢区瀬戸１５-１	139.62018	35.331223	[5239748842, 5239748843, 5239748844, 5239748913, 5239748914, 5239748921, 5239748923, 5239748924, 5239748931, 5239748932, 5239748933, 5239748934, 5239748941, 5239748942, 5239748943, 5239748944, 5239749814, 5239749821, 5239749822, 5239749823, 5239749824, 5239749832, 5239749834, 5239749841, 5239749842, 5239749843, 5239749844, 5239749911, 5239749912, 5239749913, 5239749914, 5239749921, 5239749922, 5239749923, 5239749924, 5239749931, 5239749932, 5239749933, 5239749934, 5239749941, 5239749942, 5239749943, 5239749944, 5239758013, 5239758031, 5239758032, 5239758033, 5239758034, 5239758043, 5239759011, 5239759012, 5239759013, 5239759014, 5239759021, 5239759023, 5239759024, 5239759031, 5239759032, 5239759033, 5239759034, 5239759041, 5239759042, 5239759043, 5239759044, 5339040812, 5339040821, 5339040822, 5339040823, 5339040824, 5339040841, 5339040842, 5339040844, 5339040911, 5339040912, 5339040913, 5339040914, 5339040921, 5339040922, 5339040923, 5339040924, 5339040931, 5339040932, 5339040933, 5339040934, 5339040941, 5339040942, 5339040943, 5339040944, 5339041911, 5339041912, 5339041921, 5339041922, 5339050011, 5339050012, 5339050013, 5339050014, 5339050021, 5339050022, 5339050023, 5339050031, 5339050032, 5339050033, 5339050034, 5339050041, 5339051011]	08650		3	5	5.5	7.6	9.2	10.7	308114	0.0	9	0	9	65.70450052000001	42.25352112676056	41.75733781589219	62.78474479999999	100.0	88.1578947	38.7298335	100.0
